x,y,theta
-7.75804,0.23749,0.0
-7.75804,0.26388,0.0
-7.75804,0.29027,0.0
-7.75804,0.31665,0.0
-7.75804,0.34304,0.0
-7.75804,0.36943,0.0
-7.75804,0.39582,0.0
-7.75804,0.42221,0.0
-7.75804,0.44859,0.0
-7.75804,0.47498,0.0
-7.75804,0.50137,0.0
-7.75804,0.52776,0.0
-7.75804,0.55415,0.0
-7.75804,0.58053,0.0
-7.75804,0.60692,0.0
-7.75804,0.63331,0.0
-7.73166,-0.63331,0.0
-7.73166,-0.60692,0.0
-7.73166,-0.58053,0.0
-7.73166,-0.55415,0.0
-7.73166,-0.52776,0.0
-7.73166,-0.50137,0.0
-7.73166,-0.47498,0.0
-7.73166,-0.44859,0.0
-7.73166,-0.42221,0.0
-7.73166,-0.39582,0.0
-7.73166,-0.36943,0.0
-7.73166,-0.34304,0.0
-7.73166,-0.31665,0.0
-7.73166,-0.29027,0.0
-7.73166,-0.26388,0.0
-7.73166,-0.23749,0.0
-7.73166,-0.2111,0.0
-7.73166,-0.18472,0.0
-7.73166,-0.15833,0.0
-7.73166,-0.13194,0.0
-7.73166,-0.10555,0.0
-7.73166,-0.07916,0.0
-7.73166,-0.05278,0.0
-7.73166,-0.02639,0.0
-7.73166,0,0.0
-7.73166,0.02639,0.0
-7.73166,0.05278,0.0
-7.73166,0.07916,0.0
-7.73166,0.10555,0.0
-7.73166,0.13194,0.0
-7.73166,0.15833,0.0
-7.73166,0.18472,0.0
-7.73166,0.2111,0.0
-7.73166,0.23749,0.0
-7.73166,0.26388,0.0
-7.73166,0.29027,0.0
-7.73166,0.31665,0.0
-7.73166,0.34304,0.0
-7.73166,0.36943,0.0
-7.73166,0.39582,0.0
-7.73166,0.42221,0.0
-7.73166,0.44859,0.0
-7.73166,0.47498,0.0
-7.73166,0.50137,0.0
-7.73166,0.52776,0.0
-7.73166,0.55415,0.0
-7.73166,0.58053,0.0
-7.73166,0.60692,0.0
-7.73166,0.63331,0.0
-7.70527,-0.63331,0.0
-7.70527,-0.60692,0.0
-7.70527,-0.58053,0.0
-7.70527,-0.55415,0.0
-7.70527,-0.52776,0.0
-7.70527,-0.50137,0.0
-7.70527,-0.47498,0.0
-7.70527,-0.44859,0.0
-7.70527,-0.42221,0.0
-7.70527,-0.39582,0.0
-7.70527,-0.36943,0.0
-7.70527,-0.34304,0.0
-7.70527,-0.31665,0.0
-7.70527,-0.29027,0.0
-7.70527,-0.26388,0.0
-7.70527,-0.23749,0.0
-7.70527,-0.2111,0.0
-7.70527,-0.18472,0.0
-7.70527,-0.15833,0.0
-7.70527,-0.13194,0.0
-7.70527,-0.10555,0.0
-7.70527,-0.07916,0.0
